timestamp, value
1311018156.044,MANUAL
1311021547.006,AUTOMATIC
1311043187.05,MANUAL
1311044334.069,AUTOMATIC
1311048307.049,MANUAL
1311049011.087,AUTOMATIC
1311058081.083,MANUAL
1311060678.081,AUTOMATIC
1311060849.028,MANUAL
1311060857.088,AUTOMATIC
1311107026.07,MANUAL
1311107086.042,AUTOMATIC
1311107450.058,MANUAL
1311107622.09,AUTOMATIC
1311113478.053,MANUAL
1311113619.023,AUTOMATIC
1311113660.088,MANUAL
1311113679.019,AUTOMATIC
1311133345.0,MANUAL
1311134355.032,AUTOMATIC
1311134404.098,MANUAL
1311134449.059,AUTOMATIC
1311135521.05,MANUAL
1311135830.014,AUTOMATIC
1311136092.032,MANUAL
1311137339.02,AUTOMATIC
1311137404.06,MANUAL
1311137431.065,AUTOMATIC
1311137469.012,MANUAL
1311137496.064,AUTOMATIC
1311139697.004,MANUAL
1311139914.039,AUTOMATIC
1311140415.001,MANUAL
1311140538.042,AUTOMATIC
1311140661.009,MANUAL
1311140711.04,AUTOMATIC
1311140968.078,MANUAL
1311141787.036,AUTOMATIC
1311141921.098,MANUAL
1311141946.09,AUTOMATIC
1311142197.046,MANUAL
1311142694.043,AUTOMATIC
1311199229.048,MANUAL
1311200116.026,AUTOMATIC
1311200117.033,MANUAL
1311200546.07,AUTOMATIC
1311200580.016,MANUAL
1311200641.029,AUTOMATIC
1311206142.071,MANUAL
1311207930.051,AUTOMATIC
1311208447.075,MANUAL
1311208576.065,AUTOMATIC
1311208754.016,MANUAL
1311208761.023,AUTOMATIC
1311208886.053,MANUAL
1311208891.05,AUTOMATIC
1311208900.096,MANUAL
1311208904.006,AUTOMATIC
1311209102.099,MANUAL
1311209544.076,AUTOMATIC
1311211897.009,MANUAL
1311211951.011,AUTOMATIC
1311225110.077,MANUAL
1311225235.072,AUTOMATIC
