timestamp, value
1309217386.03,ACTIVE
1309217516.065,STOPPED
1309217516.093,READY
1309218787.025,ACTIVE
1309218917.015,STOPPED
1309218917.046,READY
1309218956.065,ACTIVE
1309219085.09,STOPPED
1309219086.014,READY
1309219121.075,ACTIVE
1309219250.035,STOPPED
1309219250.062,READY
1309219308.061,ACTIVE
1309219437.073,STOPPED
1309219438.0,READY
1309219523.074,ACTIVE
1309219652.072,STOPPED
1309219653.026,READY
1309219716.079,ACTIVE
1309219845.071,READY
1309219891.068,ACTIVE
1309220021.013,READY
1309220073.019,ACTIVE
1309220203.03,STOPPED
1309220375.095,STOPPED
1309220376.026,READY
1309220646.035,READY
1309220718.085,ACTIVE
1309220848.039,READY
1309221105.004,STOPPED
1309221105.031,READY
1309221149.04,ACTIVE
1309221277.079,STOPPED
1309221278.007,READY
1309221357.046,ACTIVE
1309221486.011,STOPPED
1309221486.044,READY
1309221528.055,ACTIVE
1309221657.036,READY
1309222501.082,ACTIVE
1309222632.019,READY
1309222944.096,ACTIVE
1309223074.064,READY
1309223160.082,ACTIVE
1309223290.046,STOPPED
1309223290.075,READY
1309223370.02,ACTIVE
1309223499.071,STOPPED
1309223500.001,READY
1309223573.051,ACTIVE
1309223702.095,STOPPED
1309223703.028,READY
1309223876.097,READY
1309223942.01,ACTIVE
1309224072.006,STOPPED
1309224072.032,READY
1309224135.069,ACTIVE
1309224266.031,READY
1309224327.023,ACTIVE
1309224457.036,READY
1309224594.013,ACTIVE
1309224724.034,READY
1309225117.007,ACTIVE
1309225245.081,STOPPED
1309225246.008,READY
1309225430.007,ACTIVE
1309225558.027,STOPPED
1309225558.056,READY
1309225617.07,ACTIVE
1309225747.026,STOPPED
1309225747.054,READY
1309226121.073,ACTIVE
1309226251.005,STOPPED
1309226251.033,READY
1309228832.088,STOPPED
1309228833.014,READY
1309229118.08,ACTIVE
1309229247.009,STOPPED
1309229247.039,READY
1309229719.054,ACTIVE
1309229848.063,STOPPED
1309229848.092,READY
1309230040.017,STOPPED
1309230040.046,READY
1309230371.082,ACTIVE
1309230501.057,STOPPED
1309230501.083,READY
1309230741.037,ACTIVE
1309230870.079,STOPPED
1309230871.003,READY
1309230931.065,ACTIVE
1309231062.026,STOPPED
1309231062.054,READY
1309231277.075,ACTIVE
1309231407.01,STOPPED
1309231407.04,READY
1309231562.058,ACTIVE
1309231691.099,READY
1309231769.083,ACTIVE
1309231899.06,STOPPED
1309231899.089,READY
1309231952.095,ACTIVE
1309232082.007,READY
1309232200.017,ACTIVE
1309232328.072,STOPPED
1309232329.0,READY
1309232393.063,ACTIVE
1309232522.09,STOPPED
1309232523.015,READY
1309232690.06,ACTIVE
1309232818.096,STOPPED
1309232819.03,READY
1309232874.08,ACTIVE
1309233003.09,STOPPED
1309233004.015,READY
1309233189.001,READY
1309233377.05,STOPPED
1309233377.079,READY
1309233692.081,STOPPED
1309233693.008,READY
1309233879.009,STOPPED
1309233879.037,READY
1309234064.097,READY
1309234241.087,READY
1309234776.035,ACTIVE
1309234905.063,STOPPED
1309234905.091,READY
1309235617.068,ACTIVE
1309235746.018,STOPPED
1309236096.084,ACTIVE
1309236225.03,READY
1309236322.039,ACTIVE
1309236452.093,STOPPED
1309236453.022,READY
1309236734.056,ACTIVE
1309236864.064,READY
1309237267.077,ACTIVE
1309237396.077,STOPPED
1309237397.008,READY
1309238972.099,ACTIVE
1309239103.04,STOPPED
1309239103.07,READY
1309239917.044,ACTIVE
1309240045.068,STOPPED
1309240045.096,READY
1309240277.084,ACTIVE
1309240408.003,STOPPED
1309240408.026,READY
1309240479.022,ACTIVE
1309240609.029,STOPPED
1309240609.061,READY
1309240745.082,ACTIVE
1309240875.082,READY
1309242996.093,ACTIVE
1309243144.072,STOPPED
1309243145.002,READY
1309243326.058,ACTIVE
1309243455.081,STOPPED
1309243456.012,READY
1309243551.038,ACTIVE
1309243681.079,STOPPED
1309243682.009,READY
1309243952.004,ACTIVE
1309244262.005,STOPPED
1309244262.029,READY
1309244549.047,ACTIVE
1309244678.044,STOPPED
1309244678.077,READY
1309254515.031,READY
1309256336.072,READY
1309258243.086,ACTIVE
1309258378.033,STOPPED
1309258378.064,READY
1309258919.008,READY
1309259000.015,ACTIVE
1309259130.044,STOPPED
1309259130.073,READY
1309259257.096,ACTIVE
1309259388.015,STOPPED
1309259388.046,READY
1309260719.084,STOPPED
1309260720.011,READY
1309260927.031,STOPPED
1309260927.072,READY
1309260952.036,STOPPED
1309260953.018,READY
1309260964.048,READY
1309261014.005,STOPPED
1309261014.068,READY
1309261033.099,ACTIVE
1309261037.062,INTERRUPTED
1309261048.045,ACTIVE
1309261174.073,STOPPED
1309261175.002,READY
1309261387.098,ACTIVE
1309261517.029,STOPPED
1309261517.058,READY
1309261760.053,ACTIVE
1309262081.011,ACTIVE
1309262210.017,STOPPED
1309262210.045,READY
1309262294.036,ACTIVE
1309262424.015,READY
1309262584.091,ACTIVE
1309262715.001,STOPPED
1309262715.035,READY
1309262771.063,ACTIVE
1309262901.089,READY
1309263020.049,ACTIVE
1309263150.029,READY
1309263200.037,ACTIVE
1309263329.097,STOPPED
1309263330.019,READY
1309263399.08,ACTIVE
1309263529.046,READY
1309263618.093,ACTIVE
1309263749.055,READY
1309264030.085,ACTIVE
1309264162.016,STOPPED
1309264162.046,READY
1309264264.077,ACTIVE
1309264395.03,STOPPED
1309264395.062,READY
1309265473.047,ACTIVE
1309265603.092,STOPPED
1309265604.019,READY
1309267006.075,ACTIVE
1309267137.049,STOPPED
1309267137.078,READY
1309267364.018,ACTIVE
1309267494.088,READY
1309267962.029,ACTIVE
1309268065.014,STOPPED
1309268065.039,READY
1309268147.032,ACTIVE
1309268369.096,ACTIVE
1309268710.041,ACTIVE
1309268841.012,READY
1309268868.073,READY
1309268978.011,ACTIVE
1309269108.082,STOPPED
1309269109.01,READY
1309269184.023,ACTIVE
1309269314.063,READY
1309269517.014,ACTIVE
1309269647.027,READY
1309269729.071,ACTIVE
1309269859.05,READY
1309269924.058,ACTIVE
1309270054.022,STOPPED
1309270054.052,READY
1309270137.095,ACTIVE
1309270267.07,STOPPED
1309270268.001,READY
1309270346.088,ACTIVE
1309270477.041,STOPPED
1309270477.072,READY
1309271458.027,ACTIVE
1309271579.051,ACTIVE
1309271588.086,STOPPED
1309271589.024,READY
1309271853.044,ACTIVE
1309271982.023,READY
1309272087.076,ACTIVE
1309272217.062,STOPPED
1309272217.089,READY
1309272366.077,ACTIVE
1309272367.018,INTERRUPTED
1309272370.004,STOPPED
1309272370.067,READY
1309272592.072,ACTIVE
1309272722.009,READY
1309272821.057,ACTIVE
1309272950.082,STOPPED
1309272951.012,READY
1309273087.092,ACTIVE
1309273218.011,STOPPED
1309273218.038,READY
1309273291.052,ACTIVE
1309273388.016,ACTIVE
1309273421.015,READY
1309273506.054,ACTIVE
1309273636.098,STOPPED
1309273637.028,READY
1309273767.063,ACTIVE
1309273896.007,STOPPED
1309273896.035,READY
1309274516.001,ACTIVE
1309274749.04,ACTIVE
1309274959.053,ACTIVE
1309275089.042,STOPPED
1309275089.065,READY
1309275239.029,ACTIVE
1309275369.022,STOPPED
1309275369.049,READY
1309275499.094,ACTIVE
1309275630.02,STOPPED
1309275630.044,READY
1309275722.048,ACTIVE
1309275851.066,STOPPED
1309275851.096,READY
1309275932.008,ACTIVE
1309276061.075,STOPPED
1309276062.001,READY
1309276297.08,ACTIVE
1309276427.052,STOPPED
1309276427.08,READY
1309276497.083,ACTIVE
1309276627.029,READY
1309276963.012,READY
1309276964.068,ACTIVE
1309277095.026,STOPPED
1309277095.053,READY
1309277253.03,ACTIVE
1309277383.093,STOPPED
1309277384.021,READY
1309277451.036,ACTIVE
1309277770.097,ACTIVE
1309278265.02,STOPPED
1309278265.045,READY
1309278348.01,ACTIVE
1309278478.043,READY
1309278540.028,ACTIVE
1309278670.061,STOPPED
1309278670.086,READY
1309278833.062,ACTIVE
1309278964.012,READY
1309279655.068,ACTIVE
1309279785.011,STOPPED
1309279785.038,READY
1309279977.004,STOPPED
1309279977.031,READY
1309280421.052,ACTIVE
1309280569.03,READY
1309280621.085,ACTIVE
1309280752.026,STOPPED
1309280752.054,READY
1309280814.071,ACTIVE
1309280944.037,READY
1309281026.096,ACTIVE
1309281156.029,STOPPED
1309281156.062,READY
1309281227.051,ACTIVE
1309281356.095,STOPPED
1309281357.026,READY
1309281484.033,ACTIVE
1309281614.047,STOPPED
1309281614.071,READY
1309281694.005,ACTIVE
1309281824.067,READY
1309281885.056,ACTIVE
1309282015.057,STOPPED
1309282015.081,READY
1309282115.014,ACTIVE
1309282245.041,READY
1309282297.061,ACTIVE
1309282427.094,STOPPED
1309282428.022,READY
1309282494.017,ACTIVE
1309282624.035,STOPPED
1309282624.07,READY
1309282830.026,ACTIVE
1309282868.013,ACTIVE
1309282960.073,STOPPED
1309282961.005,READY
1309283005.019,ACTIVE
1309283135.06,STOPPED
1309283135.088,READY
1309283424.063,ACTIVE
1309283555.035,READY
1309284843.017,STOPPED
1309284843.036,READY
1309284844.076,STOPPED
1309284844.096,READY
1309285964.009,READY
1309286871.035,READY
1309287779.037,READY
1309288338.008,STOPPED
1309288338.068,READY
1309288688.084,READY
1309289863.051,STOPPED
1309289863.091,READY
1309290211.035,STOPPED
1309290211.073,READY
1309290224.013,ACTIVE
1309290224.042,READY
1309290236.066,STOPPED
1309290237.006,READY
1309290248.029,STOPPED
1309290248.068,READY
1309290314.076,ACTIVE
1309290319.058,INTERRUPTED
1309290320.058,STOPPED
1309290320.098,READY
1309290324.015,STOPPED
1309290324.075,READY
1309290401.072,READY
1309290521.005,STOPPED
1309290521.065,READY
1309290524.024,ACTIVE
1309290528.014,INTERRUPTED
1309290529.076,ACTIVE
1309290535.098,INTERRUPTED
1309290536.057,ACTIVE
1309290537.017,INTERRUPTED
1309290538.097,ACTIVE
1309290541.079,INTERRUPTED
1309290542.078,ACTIVE
1309290549.026,INTERRUPTED
1309290554.029,ACTIVE
1309290555.091,INTERRUPTED
1309290557.052,ACTIVE
1309290557.072,INTERRUPTED
1309290559.054,ACTIVE
1309290560.077,INTERRUPTED
1309290560.097,ACTIVE
1309290567.062,INTERRUPTED
1309290568.063,ACTIVE
1309290568.083,INTERRUPTED
1309290570.003,ACTIVE
1309290571.022,INTERRUPTED
1309290571.064,ACTIVE
1309290571.084,INTERRUPTED
1309290572.043,ACTIVE
1309290572.063,INTERRUPTED
1309290572.084,ACTIVE
1309290573.085,INTERRUPTED
1309290579.024,ACTIVE
1309290579.085,INTERRUPTED
1309290580.044,ACTIVE
1309290580.084,INTERRUPTED
1309290586.005,ACTIVE
1309290586.025,INTERRUPTED
1309290586.068,ACTIVE
1309290587.068,INTERRUPTED
1309290587.09,ACTIVE
1309290588.09,INTERRUPTED
1309290589.01,ACTIVE
1309290592.074,INTERRUPTED
1309290593.037,ACTIVE
1309290598.06,INTERRUPTED
1309290599.019,ACTIVE
1309290599.059,INTERRUPTED
1309290600.02,ACTIVE
1309290607.084,INTERRUPTED
1309290609.044,ACTIVE
1309290609.064,INTERRUPTED
1309290610.025,ACTIVE
1309290611.086,INTERRUPTED
1309290612.046,ACTIVE
1309290612.066,INTERRUPTED
1309290613.065,ACTIVE
1309290614.09,INTERRUPTED
1309290615.069,ACTIVE
1309290618.05,INTERRUPTED
1309290618.09,ACTIVE
1309290620.01,INTERRUPTED
1309290620.03,ACTIVE
1309290621.09,INTERRUPTED
1309290628.078,ACTIVE
1309290640.053,INTERRUPTED
1309290642.034,ACTIVE
1309290647.057,INTERRUPTED
1309290656.028,ACTIVE
1309290659.028,INTERRUPTED
1309290660.008,ACTIVE
1309290661.009,INTERRUPTED
1309290661.072,ACTIVE
1309290662.095,INTERRUPTED
1309290686.073,ACTIVE
1309290728.036,INTERRUPTED
1309290731.097,ACTIVE
1309290737.019,INTERRUPTED
1309290737.04,ACTIVE
1309290738.061,INTERRUPTED
1309290742.064,ACTIVE
1309290744.049,INTERRUPTED
1309290745.01,ACTIVE
1309290745.07,INTERRUPTED
1309290748.07,ACTIVE
1309290749.013,INTERRUPTED
1309290749.053,ACTIVE
1309290749.093,INTERRUPTED
1309290750.055,ACTIVE
1309290761.044,INTERRUPTED
1309290763.025,ACTIVE
1309290769.047,INTERRUPTED
1309290772.066,ACTIVE
1309290783.075,INTERRUPTED
1309290797.043,INTERRUPTED
1309290799.043,ACTIVE
1309290805.023,INTERRUPTED
1309290809.038,ACTIVE
1309290858.036,READY
1309291110.034,READY
1309291678.097,STOPPED
1309291679.057,READY
1309291681.016,ACTIVE
1309291905.027,STOPPED
1309291905.055,READY
1309294127.044,READY
1309295415.042,STOPPED
1309295415.073,READY
1309295819.017,ACTIVE
1309295936.077,STOPPED
1309295937.008,READY
1309296387.091,ACTIVE
1309296505.05,STOPPED
1309296505.082,READY
1309296679.016,STOPPED
1309296679.068,READY
1309296730.05,ACTIVE
1309296847.064,READY
1309296900.03,ACTIVE
1309297017.059,STOPPED
1309297017.089,READY
1309297084.078,ACTIVE
1309297202.0,READY
1309297298.098,ACTIVE
1309297415.084,STOPPED
1309297416.014,READY
1309297778.066,ACTIVE
1309297895.097,READY
1309297895.067,STOPPED
1309297971.087,ACTIVE
1309298088.049,STOPPED
1309298088.077,READY
1309298138.05,ACTIVE
1309298255.021,STOPPED
1309298255.051,READY
1309298635.04,ACTIVE
1309298752.054,STOPPED
1309298752.087,READY
1309298799.037,ACTIVE
1309298916.035,READY
1309298963.037,ACTIVE
1309299080.007,STOPPED
1309299080.038,READY
1309299363.093,ACTIVE
1309299481.005,READY
1309299620.048,ACTIVE
1309299736.094,STOPPED
1309299737.024,READY
1309299814.07,ACTIVE
1309299931.03,READY
1309300000.095,ACTIVE
1309300117.019,STOPPED
1309300117.05,READY
1309300235.035,ACTIVE
1309300504.022,STOPPED
1309300504.05,READY
1309300552.044,ACTIVE
1309300669.014,STOPPED
1309300669.043,READY
1309300700.069,ACTIVE
1309300817.006,STOPPED
1309300817.039,READY
1309300880.025,ACTIVE
1309300996.075,STOPPED
1309300997.006,READY
1309301067.015,ACTIVE
1309301183.079,STOPPED
1309301184.007,READY
1309301221.074,ACTIVE
1309301319.07,ACTIVE
1309301337.097,READY
1309301375.03,ACTIVE
1309301491.065,STOPPED
1309301491.094,READY
1309301522.032,ACTIVE
1309301638.039,STOPPED
1309301638.069,READY
1309301666.091,ACTIVE
1309301782.094,STOPPED
1309301783.024,READY
1309301807.042,ACTIVE
1309301923.06,READY
1309301950.059,ACTIVE
1309302066.071,STOPPED
1309302067.001,READY
1309302095.059,ACTIVE
1309302211.071,STOPPED
1309302211.099,READY
1309302246.057,ACTIVE
1309302362.08,READY
1309302390.012,ACTIVE
1309302506.046,STOPPED
1309302506.075,READY
1309302541.094,ACTIVE
1309302658.007,STOPPED
1309302658.036,READY
1309303011.088,ACTIVE
1309303127.097,STOPPED
1309303128.029,READY
1309303202.068,ACTIVE
1309303319.0,STOPPED
1309303319.03,READY
1309303356.006,ACTIVE
1309303472.016,STOPPED
1309303472.045,READY
1309303538.087,ACTIVE
1309303655.003,STOPPED
1309303655.032,READY
1309303755.03,ACTIVE
1309303871.026,STOPPED
1309303871.05,READY
1309303929.084,ACTIVE
1309304045.096,READY
1309304093.031,ACTIVE
1309304209.045,STOPPED
1309304209.074,READY
1309304251.088,ACTIVE
1309304368.002,STOPPED
1309304368.034,READY
1309304426.01,ACTIVE
1309304542.016,STOPPED
1309304542.045,READY
1309304584.015,ACTIVE
1309304700.014,STOPPED
1309304700.038,READY
1309304878.068,STOPPED
1309304878.098,READY
1309304974.08,ACTIVE
1309305090.09,READY
1309305347.028,ACTIVE
1309305463.04,STOPPED
1309305463.07,READY
1309305496.062,ACTIVE
1309305612.051,STOPPED
1309305612.078,READY
1309305770.045,READY
1309306450.047,ACTIVE
1309306566.061,STOPPED
1309306566.088,READY
1309306618.076,ACTIVE
1309306734.087,READY
1309306977.001,ACTIVE
1309307093.029,STOPPED
1309307093.059,READY
1309307171.003,ACTIVE
1309307287.019,STOPPED
1309307287.049,READY
1309307515.084,ACTIVE
1309307579.052,ACTIVE
1309307632.003,STOPPED
1309307632.032,READY
1309307665.02,ACTIVE
1309307781.044,STOPPED
1309307781.073,READY
1309307839.088,ACTIVE
1309307956.021,STOPPED
1309307956.05,READY
1309307988.012,ACTIVE
1309308104.034,READY
1309308247.043,STOPPED
1309308247.076,READY
1309308292.083,ACTIVE
1309308408.099,STOPPED
1309308409.031,READY
1309308446.004,ACTIVE
1309308481.093,ACTIVE
1309308562.011,STOPPED
1309308562.039,READY
1309308600.005,ACTIVE
1309308716.033,STOPPED
1309308716.059,READY
1309308748.024,ACTIVE
1309308864.018,STOPPED
1309308864.042,READY
1309308941.055,ACTIVE
1309309057.054,STOPPED
1309309057.082,READY
1309309129.06,ACTIVE
1309309245.074,STOPPED
1309309246.003,READY
1309309277.095,ACTIVE
1309309388.022,ACTIVE
1309309394.018,STOPPED
1309309394.049,READY
1309309473.054,ACTIVE
1309309589.067,STOPPED
1309309589.096,READY
1309309655.09,ACTIVE
1309309772.002,STOPPED
1309309772.033,READY
1309309801.046,ACTIVE
1309309917.066,STOPPED
1309309917.095,READY
1309309962.059,ACTIVE
1309310078.061,READY
1309310553.007,ACTIVE
1309310669.014,STOPPED
1309310669.038,READY
1309310772.096,ACTIVE
1309310888.088,STOPPED
1309310889.017,READY
1309311156.001,ACTIVE
1309311272.001,READY
1309311296.052,ACTIVE
1309311412.084,STOPPED
1309311413.01,READY
1309311461.056,ACTIVE
1309311577.065,STOPPED
1309311577.095,READY
1309311607.027,ACTIVE
1309311826.042,ACTIVE
1309311942.035,STOPPED
1309311942.074,READY
1309311969.004,ACTIVE
1309312085.006,STOPPED
1309312085.032,READY
1309312495.067,ACTIVE
1309312611.067,READY
1309312720.069,ACTIVE
1309312836.056,STOPPED
1309312836.085,READY
1309312862.064,ACTIVE
1309312978.074,READY
1309312995.043,ACTIVE
1309313111.051,STOPPED
1309313111.074,READY
1309313163.037,ACTIVE
1309313279.037,STOPPED
1309313279.062,READY
1309313420.066,STOPPED
1309313420.093,READY
1309313488.032,ACTIVE
1309313604.032,STOPPED
1309313604.061,READY
1309313742.078,ACTIVE
1309313858.094,READY
1309313995.007,ACTIVE
1309314111.018,STOPPED
1309314111.048,READY
1309314141.071,ACTIVE
1309314257.083,STOPPED
1309314258.011,READY
1309314292.025,ACTIVE
1309314408.026,READY
1309314492.055,ACTIVE
1309314608.027,STOPPED
1309314608.051,READY
1309314935.031,ACTIVE
1309315051.04,STOPPED
1309315051.091,READY
1309315436.082,ACTIVE
1309315552.094,STOPPED
1309315553.023,READY
1309315589.061,ACTIVE
1309315680.017,ACTIVE
1309315705.066,READY
1309315737.058,ACTIVE
1309315853.071,STOPPED
1309315853.099,READY
1309315880.086,ACTIVE
1309315997.005,STOPPED
1309315997.037,READY
1309317285.033,READY
1309318121.036,STOPPED
1309318121.065,READY
1309318158.022,ACTIVE
1309318274.069,STOPPED
1309318275.024,READY
1309318309.046,ACTIVE
1309318426.048,READY
1309318515.019,ACTIVE
1309318631.041,STOPPED
1309318631.067,READY
1309319272.085,ACTIVE
1309319389.028,STOPPED
1309319389.057,READY
1309319585.093,ACTIVE
1309319702.051,STOPPED
1309319702.079,READY
1309319843.074,ACTIVE
1309319960.015,STOPPED
1309319960.045,READY
1309320201.089,READY
1309320690.062,ACTIVE
1309321112.01,READY
1309321274.075,ACTIVE
1309321391.059,READY
1309321732.076,STOPPED
1309321733.006,READY
1309321908.067,ACTIVE
1309322025.041,STOPPED
1309322025.065,READY
1309322062.055,ACTIVE
1309322179.044,STOPPED
1309322179.074,READY
1309322232.045,ACTIVE
1309322349.009,READY
1309322379.055,ACTIVE
1309322496.023,STOPPED
1309322496.052,READY
1309322524.059,ACTIVE
1309322641.012,STOPPED
1309322641.043,READY
1309322660.078,ACTIVE
1309322776.096,STOPPED
1309322777.024,READY
1309322870.07,READY
1309322937.042,ACTIVE
1309323054.015,STOPPED
1309323054.046,READY
1309323133.073,ACTIVE
1309323250.035,STOPPED
1309323250.065,READY
1309323327.03,ACTIVE
1309323443.097,STOPPED
1309323444.025,READY
1309323667.04,ACTIVE
1309323783.096,READY
1309323881.045,ACTIVE
1309323998.017,STOPPED
1309323998.045,READY
1309324232.054,ACTIVE
1309324349.059,READY
1309324558.086,ACTIVE
1309324675.048,STOPPED
1309324675.08,READY
1309324854.062,ACTIVE
1309324971.031,STOPPED
1309324971.058,READY
1309325361.004,ACTIVE
1309325477.085,STOPPED
1309325478.014,READY
1309325607.083,ACTIVE
1309325724.075,READY
1309325765.064,ACTIVE
1309325882.037,STOPPED
1309325882.065,READY
1309325921.037,ACTIVE
1309326037.082,STOPPED
1309326038.009,READY
1309326070.04,ACTIVE
1309326186.099,STOPPED
1309326187.022,READY
1309326239.032,ACTIVE
1309326355.085,STOPPED
1309326356.012,READY
1309326393.035,ACTIVE
1309326488.055,ACTIVE
1309326509.074,STOPPED
1309326509.098,READY
1309326600.003,ACTIVE
1309326716.029,STOPPED
1309326716.056,READY
1309326787.037,ACTIVE
1309326903.088,STOPPED
1309326904.017,READY
1309326999.071,ACTIVE
1309327116.026,STOPPED
1309327116.051,READY
1309327156.076,ACTIVE
1309327273.026,STOPPED
1309327273.056,READY
1309327910.078,ACTIVE
1309328196.023,READY
1309328242.016,ACTIVE
1309328358.075,STOPPED
1309328359.007,READY
1309328479.033,ACTIVE
1309328635.037,ACTIVE
1309329341.042,READY
1309329620.006,ACTIVE
1309329736.076,STOPPED
1309329737.007,READY
1309329786.072,ACTIVE
1309329903.037,STOPPED
1309329903.066,READY
1309329961.055,ACTIVE
1309330104.043,READY
1309330104.078,ACTIVE
1309330221.06,READY
1309330242.043,ACTIVE
1309330359.025,STOPPED
1309330359.054,READY
1309330383.093,ACTIVE
1309330500.052,STOPPED
1309330500.077,READY
1309330518.091,ACTIVE
1309330635.054,STOPPED
1309330635.084,READY
1309330712.069,ACTIVE
1309330829.003,STOPPED
1309330829.029,READY
1309330852.046,ACTIVE
1309330966.029,ACTIVE
1309330968.085,STOPPED
1309330969.015,READY
1309331037.004,ACTIVE
1309331153.039,STOPPED
1309331153.069,READY
1309333689.019,READY
1309337331.044,READY
1309338240.004,READY
1309340877.094,READY
1309341788.047,READY
1309342698.095,READY
1309343972.097,ACTIVE
1309344090.081,STOPPED
1309344091.006,READY
1309344217.046,ACTIVE
1309344377.095,ACTIVE
1309344495.05,STOPPED
1309344495.079,READY
1309344628.066,ACTIVE
1309344746.031,STOPPED
1309344746.063,READY
1309345097.064,ACTIVE
1309345215.019,READY
1309345280.063,ACTIVE
1309345398.019,STOPPED
1309345398.043,READY
1309345805.027,ACTIVE
1309345922.092,STOPPED
1309345923.019,READY
1309346012.04,ACTIVE
1309346129.094,READY
1309346150.061,ACTIVE
1309346268.003,STOPPED
1309346268.029,READY
1309346764.054,ACTIVE
1309346882.009,READY
1309347144.003,STOPPED
1309347144.031,READY
1309347166.056,ACTIVE
1309347284.009,READY
1309347326.096,ACTIVE
1309347444.017,STOPPED
1309347444.042,READY
1309347465.046,ACTIVE
1309347583.013,READY
1309348222.03,ACTIVE
1309348339.056,STOPPED
1309348339.084,READY
1309348488.039,ACTIVE
1309348605.08,READY
1309348637.017,ACTIVE
1309348754.055,STOPPED
1309348754.084,READY
1309348778.058,ACTIVE
1309348895.054,STOPPED
1309348895.085,READY
1309349069.062,ACTIVE
1309349186.066,READY
1309349210.038,ACTIVE
1309349327.041,STOPPED
1309349327.07,READY
1309349348.023,ACTIVE
1309349465.041,READY
1309349557.091,ACTIVE
1309349674.099,READY
1309349694.02,ACTIVE
1309349811.003,STOPPED
1309349811.032,READY
1309349843.084,ACTIVE
1309349960.083,STOPPED
1309349961.011,READY
1309350244.094,ACTIVE
1309350361.096,STOPPED
1309350362.024,READY
1309350381.097,ACTIVE
1309350498.092,READY
1309350521.011,ACTIVE
1309350637.092,STOPPED
1309350638.018,READY
1309350780.035,READY
1309350813.067,ACTIVE
1309350930.084,STOPPED
1309350931.009,READY
1309350961.025,ACTIVE
1309351078.005,STOPPED
1309351078.03,READY
1309351199.097,ACTIVE
1309351317.004,STOPPED
1309351317.034,READY
1309351687.015,READY
1309351992.009,ACTIVE
1309352109.02,STOPPED
1309352109.053,READY
1309352282.009,STOPPED
1309352282.037,READY
1309352322.091,ACTIVE
1309352439.084,READY
1309352479.061,ACTIVE
1309352595.035,ACTIVE
1309352738.076,STOPPED
1309352739.007,READY
1309352772.099,ACTIVE
1309352889.081,READY
1309352912.065,ACTIVE
1309353029.054,STOPPED
1309353029.082,READY
1309353052.052,ACTIVE
1309353169.049,READY
1309353191.003,ACTIVE
1309353307.093,READY
1309353612.046,ACTIVE
1309353729.029,STOPPED
1309353729.059,READY
1309354152.027,STOPPED
1309354152.059,READY
1309354169.07,ACTIVE
1309354286.066,READY
1309354317.031,ACTIVE
1309354423.005,STOPPED
1309354423.031,READY
1309354477.066,ACTIVE
1309354594.043,STOPPED
1309354594.068,READY
1309354631.09,ACTIVE
1309354748.067,STOPPED
1309354749.001,READY
1309355139.063,ACTIVE
1309355256.03,STOPPED
1309355256.06,READY
1309355284.082,ACTIVE
1309355322.024,ACTIVE
1309355401.073,READY
1309355599.028,ACTIVE
1309355715.091,STOPPED
1309355716.018,READY
1309355742.08,ACTIVE
1309355859.057,STOPPED
1309355859.091,READY
1309355884.004,ACTIVE
1309356000.097,STOPPED
1309356001.055,READY
1309356993.062,ACTIVE
1309357110.062,READY
1309357137.08,ACTIVE
1309357254.073,STOPPED
1309357255.007,READY
1309357289.077,ACTIVE
1309357406.053,STOPPED
1309357406.085,READY
1309357427.061,ACTIVE
1309357544.034,STOPPED
1309357544.06,READY
1309357570.089,ACTIVE
1309357687.081,STOPPED
1309357688.035,READY
1309357727.016,ACTIVE
1309357844.02,STOPPED
1309357844.049,READY
1309358005.053,ACTIVE
1309358122.046,READY
1309358225.011,ACTIVE
1309358341.09,READY
1309358402.046,ACTIVE
1309358519.02,READY
1309358675.088,STOPPED
1309358676.017,READY
1309358713.043,ACTIVE
1309358981.097,READY
1309359010.087,ACTIVE
1309359127.047,READY
1309359153.092,ACTIVE
1309359270.063,STOPPED
1309359270.093,READY
1309359373.055,ACTIVE
1309359490.039,READY
1309359588.015,ACTIVE
1309359704.085,READY
1309359749.045,ACTIVE
1309359866.012,STOPPED
1309359866.042,READY
1309359887.019,ACTIVE
1309360003.072,STOPPED
1309360003.095,READY
1309360080.061,ACTIVE
1309360189.023,READY
1309360329.051,STOPPED
1309360329.084,READY
1309361122.068,STOPPED
1309361122.088,READY
1309361311.027,STOPPED
1309361311.052,READY
1309361364.004,ACTIVE
1309361481.0,READY
1309361601.065,ACTIVE
1309361718.059,STOPPED
1309361718.088,READY
1309361770.061,ACTIVE
1309361887.062,READY
1309361918.001,ACTIVE
1309361962.008,ACTIVE
1309362034.097,READY
1309362106.08,ACTIVE
1309362223.05,READY
1309362494.08,ACTIVE
1309362611.059,READY
1309362674.072,ACTIVE
1309362791.074,STOPPED
1309362792.003,READY
1309363037.082,ACTIVE
1309363510.051,STOPPED
1309363510.083,READY
1309363539.025,ACTIVE
1309363656.001,STOPPED
1309363912.09,ACTIVE
1309364029.079,READY
1309364060.034,ACTIVE
1309364176.099,STOPPED
1309364177.031,READY
1309364532.09,ACTIVE
1309364649.075,STOPPED
1309364650.0,READY
1309364666.098,ACTIVE
1309364784.004,READY
1309364862.074,ACTIVE
1309364979.066,READY
1309365013.034,ACTIVE
1309365130.03,STOPPED
1309365130.062,READY
1309365152.037,ACTIVE
1309365269.031,STOPPED
1309365269.061,READY
1309365294.003,ACTIVE
1309365410.09,STOPPED
1309365411.019,READY
1309365648.053,ACTIVE
1309365765.038,STOPPED
